ordered_rank,solver_index,lambda
166,165,100.5659748301667
167,166,105.2901363648408
168,167,106.0955884048938
169,168,106.0955884048942
170,169,108.1650097177778
171,170,108.1650097177778
172,171,112.5078537191658
173,172,112.5078537191663
174,173,120.6969927339568
175,174,121.077139270032
176,175,121.0771392700327
177,176,124.7337586093591
178,177,124.7337586093609
179,178,125.8022857785611
180,179,125.8022857785616
181,180,126.890148691673
182,181,126.8901486916732
183,182,127.2305089027119
184,183,127.230508902712
185,184,129.4646929321536
186,185,133.2527633941558
187,186,133.252763394156
188,187,133.4450957928053
189,188,133.4450957928058
190,189,141.3747291583521
191,190,141.3747291583524
192,191,142.7466105386227
193,192,142.7466105386229
194,193,146.7466258980749
195,194,146.7466258980752
196,195,150.3068363297414
197,196,150.3068363297419
198,197,154.9204436156
199,198,154.9204436156001
200,199,158.323989447259
201,200,158.3239894472591
202,201,162.0690019462708
203,202,167.4699149142961
204,203,167.4699149142967
205,204,172.439340978717
206,205,172.4393409787176
207,206,176.729309446348
208,207,176.7293094463485
209,208,179.8852166563566
210,209,179.8852166563569
211,210,181.0240122974151
212,211,181.0240122974153
213,212,184.4902781822891
214,213,184.4902781822892
215,214,190.4750785786738
216,215,190.4750785786742
217,216,192.2522518810946
218,217,192.252251881095
219,218,201.9530114781791
220,219,201.9530114781794
221,220,207.4809126271156
222,221,207.4809126271159
223,222,224.0939680036045
224,223,228.0605203019447
225,224,228.8242542351613
226,225,228.8242542351614
227,226,229.5987967023938
228,227,229.5987967023941
229,228,235.804664623003
230,229,235.8046646230033
231,230,237.0177402177294
232,231,237.0177402177296
233,232,244.7675870370888
234,233,244.767587037089
235,234,251.4710923577505
236,235,251.4710923577509
237,236,254.6258947372402
238,237,254.6258947372408
239,238,275.660128418604
240,239,275.6601284186041
241,240,282.1721328029561
242,241,282.1721328029566
243,242,284.0988691207786
244,243,284.0988691207788
245,244,285.5657710796345
246,245,285.5657710796353
247,246,294.9121250670046
248,247,294.9121250670055
249,248,303.7981659986565
250,249,303.7981659986573
251,250,304.4570843336556
252,251,304.457084333656
253,252,309.0665871487579
254,253,309.0665871487591
255,254,322.2600625548275
256,255,322.2600625548279
257,256,324.0819486963128
258,257,324.0819486963132
259,258,328.2514783211259
260,259,328.2514783211266
261,260,334.8073481503192
262,261,334.8073481503193
263,262,347.0605225853847
264,263,347.0605225853849
265,264,358.3161299489749
266,265,364.529559370697
267,266,364.5295593706973
268,267,367.9048158665388
269,268,367.9048158665393
270,269,371.5303208996002
271,270,371.5303208996004
272,271,374.0100504074784
273,272,376.2321597308762
274,273,376.2321597308771
275,274,381.9171367403077
