formulation,dominant_block,component_label,family,mode_label,positive_rank,eig_index,m,n,p,ar_m,b_m,r_m,r1_m,r2_m,kc_fem,kc_ana,kc_ar_fem,kc_ar_ana,kc_r_fem,kc_r_ana,kc_r1_fem,kc_r1_ana,error_percent,rho_abs,edge_energy,scalar_energy,dominant_energy_ratio,match_space,match_method,mode_status,field_data_kind,field_status,fields_csv_file,vtk_file
H,scalar,Hz,TE,TE_m2_p1,4,125,2,,1,,,1,,,3.153298444312776,3.05423692822714,,,3.153298444312776,3.05423692822714,,,3.243412951042309,0.7170570365959049,0,33.84912620248016,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m2_p1_rank04_fields.csv,mixed_circle_H_Hz_TE_m2_p1_rank04.vtk
H,scalar,Hz,TE,TE_m0_p1,5,128,0,,1,,,1,,,3.941187547366117,3.831705970207512,,,3.941187547366117,3.831705970207512,,,2.857254131967633,0.9999370503125032,0,70.80044919235343,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m0_p1_rank05_fields.csv,mixed_circle_H_Hz_TE_m0_p1_rank05.vtk
H,scalar,Hz,TE,TE_m3_p1,6,129,3,,1,,,1,,,4.46277309078561,4.201188941210528,,,4.46277309078561,4.201188941210528,,,6.226431451562124,0.9719972481416546,0,38.68525728314047,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p1_rank06_fields.csv,mixed_circle_H_Hz_TE_m3_p1_rank06.vtk
H,scalar,Hz,TE,TE_m3_p1,7,130,3,,1,,,1,,,4.462773090785698,4.201188941210528,,,4.462773090785698,4.201188941210528,,,6.226431451564217,0.9719972481416554,0,38.68525728314034,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p1_rank07_fields.csv,mixed_circle_H_Hz_TE_m3_p1_rank07.vtk
H,scalar,Hz,TE,TE_m1_p2,8,134,1,,2,,,1,,,5.609207220110474,5.331442773525032,,,5.609207220110474,5.331442773525032,,,5.209930189343307,0.8724744206885633,0,53.58004769143498,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m1_p2_rank08_fields.csv,mixed_circle_H_Hz_TE_m1_p2_rank08.vtk
H,scalar,Hz,TE,TE_m1_p2,9,135,1,,2,,,1,,,5.609207220110545,5.331442773525032,,,5.609207220110545,5.331442773525032,,,5.20993018934464,0.8724744206885635,0,53.58004769143486,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m1_p2_rank09_fields.csv,mixed_circle_H_Hz_TE_m1_p2_rank09.vtk
H,scalar,Hz,TE,TE_m4_p1,10,136,4,,1,,,1,,,5.885213774789179,5.317553126083993,,,5.885213774789179,5.317553126083993,,,10.6752228937904,0.9706590684652773,0,47.08468119895827,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m4_p1_rank10_fields.csv,mixed_circle_H_Hz_TE_m4_p1_rank10.vtk
H,scalar,Hz,TE,TE_m4_p1,11,137,4,,1,,,1,,,5.885213774789196,5.317553126083993,,,5.885213774789196,5.317553126083993,,,10.67522289379072,0.9706590684652772,0,47.08468119895833,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m4_p1_rank11_fields.csv,mixed_circle_H_Hz_TE_m4_p1_rank11.vtk
H,scalar,Hz,TE,TE_m2_p2,12,142,2,,2,,,1,,,7.310420086659782,6.706133194158459,,,7.310420086659782,6.706133194158459,,,9.010958700129928,0.9692800048949485,0,49.732644600241,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m2_p2_rank12_fields.csv,mixed_circle_H_Hz_TE_m2_p2_rank12.vtk
H,scalar,Hz,TE,TE_m2_p2,13,143,2,,2,,,1,,,7.310420086659785,6.706133194158459,,,7.310420086659785,6.706133194158459,,,9.010958700129967,0.9692800048949484,0,49.73264460024103,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m2_p2_rank13_fields.csv,mixed_circle_H_Hz_TE_m2_p2_rank13.vtk
H,scalar,Hz,TE,TE_m0_p2,14,144,0,,2,,,1,,,7.351479482812396,7.015586669815619,,,7.351479482812396,7.015586669815619,,,4.787807902679716,0.9992790375951897,0,75.97198042211861,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m0_p2_rank14_fields.csv,mixed_circle_H_Hz_TE_m0_p2_rank14.vtk
H,scalar,Hz,TE,TE_m5_p1,15,145,5,,1,,,1,,,7.430893081465717,6.415616375700241,,,7.430893081465717,6.415616375700241,,,15.82508439268491,0.8792923982304668,0,59.64539412548768,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m5_p1_rank15_fields.csv,mixed_circle_H_Hz_TE_m5_p1_rank15.vtk
H,scalar,Hz,TE,TE_m5_p1,16,146,5,,1,,,1,,,7.430893081465788,6.415616375700241,,,7.430893081465788,6.415616375700241,,,15.82508439268602,0.8792923982304669,0,59.64539412548761,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m5_p1_rank16_fields.csv,mixed_circle_H_Hz_TE_m5_p1_rank16.vtk
H,scalar,Hz,TE,TE_m6_p1,17,152,6,,1,,,1,,,8.960236685120671,7.50126614468415,,,8.960236685120671,7.50126614468415,,,19.44965706183397,0.8266038292961805,0,75.74419406995644,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m6_p1_rank17_fields.csv,mixed_circle_H_Hz_TE_m6_p1_rank17.vtk
H,scalar,Hz,TE,TE_m6_p1,18,153,6,,1,,,1,,,8.9602366851207,7.50126614468415,,,8.9602366851207,7.50126614468415,,,19.44965706183434,0.8266038292961801,0,75.74419406995649,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m6_p1_rank18_fields.csv,mixed_circle_H_Hz_TE_m6_p1_rank18.vtk
H,scalar,Hz,TE,TE_m3_p2,19,156,3,,2,,,1,,,9.180947831358859,8.015236598375953,,,9.180947831358859,8.015236598375953,,,14.54369086520917,0.9899754224759588,0,52.5658625657446,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p2_rank19_fields.csv,mixed_circle_H_Hz_TE_m3_p2_rank19.vtk
H,scalar,Hz,TE,TE_m3_p2,20,157,3,,2,,,1,,,9.180947831358882,8.015236598375953,,,9.180947831358882,8.015236598375953,,,14.54369086520946,0.9899754224759588,0,52.56586256574453,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_circle_H_Hz_TE_m3_p2_rank20_fields.csv,mixed_circle_H_Hz_TE_m3_p2_rank20.vtk
