ordered_rank,solver_index,lambda
115,114,-1.358373302011201e-13
116,115,-1.094372934806662e-13
117,116,-9.555296381030941e-14
118,117,-8.678797815997392e-14
119,118,-5.900988546033382e-14
120,119,-4.014988005648362e-14
121,120,-1.751145556137811e-14
122,121,8.7160621680878e-15
123,122,3.744073130834787e-14
124,123,4.835951249112033e-14
125,124,6.382937188625961e-14
126,125,7.536615700866356e-14
127,126,8.630627836095573e-14
128,127,1.090846976989231e-13
129,128,1.168666723493147e-13
130,129,1.306936487600476e-13
131,130,1.648240623076073e-13
132,131,1.83122800959504e-13
133,132,2.30748045355626e-13
134,133,2.454725301546998e-13
135,134,2.591921424200214e-13
136,135,2.764688591266726e-13
137,136,3.06418237254057e-13
138,137,3.152142234569574e-13
139,138,3.388266649719536e-13
140,139,3.54031014648804e-13
141,140,3.688063517788701e-13
142,141,3.960303758465549e-13
143,142,4.231251598574623e-13
144,143,4.475448183456057e-13
145,144,4.799103569004158e-13
146,145,4.967960888681777e-13
147,146,5.233906049514475e-13
148,147,5.447304618379967e-13
149,148,5.56174970507682e-13
150,149,5.948111963955483e-13
151,150,6.156733760104864e-13
152,151,6.331418585239824e-13
153,152,6.45375334127714e-13
154,153,6.750172964902175e-13
155,154,7.039039345656513e-13
156,155,7.161988435624917e-13
157,156,7.330738206471346e-13
158,157,7.568700456608601e-13
159,158,7.833849199239483e-13
160,159,7.926505180105038e-13
161,160,8.202438711808363e-13
162,161,8.42250122760169e-13
163,162,8.658622442782492e-13
164,163,9.016151512723362e-13
165,164,9.152026808409001e-13
166,165,9.308845002975774e-13
167,166,9.373679009065458e-13
168,167,9.700141360756394e-13
169,168,9.945144252740784e-13
170,169,1.024787158500058e-12
171,170,1.051080368541892e-12
172,171,1.08653255236922e-12
173,172,1.121548109798341e-12
174,173,1.141941046438255e-12
175,174,1.156509709828566e-12
176,175,1.172920019873978e-12
177,176,1.181511298847505e-12
178,177,1.239840272439369e-12
179,178,1.255941609635045e-12
180,179,1.29442970423717e-12
181,180,1.31675738011762e-12
182,181,1.32517647197466e-12
183,182,1.376740508268352e-12
184,183,1.393673978426952e-12
185,184,1.404075861529162e-12
186,185,1.439550606726932e-12
187,186,1.44228126438999e-12
188,187,1.492772538825554e-12
189,188,1.51140873425259e-12
190,189,1.544375210823043e-12
191,190,1.625010326860023e-12
192,191,1.639417875400041e-12
193,192,1.657717378265601e-12
194,193,1.700642787135586e-12
195,194,1.714202808988922e-12
196,195,1.794468083108814e-12
197,196,1.834640823356131e-12
198,197,1.842954057767782e-12
199,198,1.899356792065096e-12
200,199,1.945986977961372e-12
201,200,1.955212469439601e-12
202,201,2.014902817304231e-12
203,202,2.073906590835799e-12
204,203,2.079774328765264e-12
205,204,2.148369592673439e-12
206,205,2.206943304658527e-12
207,206,2.263492804309156e-12
208,207,2.29479214033711e-12
209,208,2.366900007057454e-12
210,209,2.432428607941405e-12
211,210,2.491125222392485e-12
212,211,2.525624635224416e-12
213,212,2.562387372462757e-12
214,213,2.657959604373325e-12
215,214,2.68381263086839e-12
216,215,2.723601526738618e-12
217,216,2.808184722545213e-12
218,217,2.818703721846607e-12
219,218,2.845441325127243e-12
220,219,2.856679967728042e-12
221,220,2.97791456124518e-12
222,221,3.110305413562742e-12
223,222,3.19538276210447e-12
224,223,3.369419729878556e-12
225,224,3.510675100891871e-12
226,225,3.548055401668541e-12
227,226,3.644300386043151e-12
228,227,4.058496804052593e-12
229,228,5.148828896635038e-12
230,229,6.100963683667341e-12
231,230,1.258224820087173e-11
232,231,9.950595207050371
233,232,40.37409875779515
234,233,40.77773515850843
235,234,48.95920018624401
236,235,50.74161726059429
237,236,79.41684539755973
238,237,82.79115619843371
239,238,95.41945634787952
240,239,130.6055722919123
241,240,139.295743065024
242,241,159.0933126053583
243,242,173.7009003196429
244,243,178.7226933163778
245,244,185.4552961255176
246,245,191.4378541001024
247,246,203.0085621356234
248,247,221.8561235876385
249,248,224.7324356663514
250,249,245.9004977654393
251,250,285.5732316885711
252,251,296.8453210800411
253,252,296.8834238121232
254,253,321.8634179639211
255,254,323.393254059341
256,255,344.5829424759806
257,256,356.9425228437194
258,257,380.8912959666691
259,258,411.0157529863914
260,259,415.8679855839447
261,260,424.4482300723458
262,261,443.1236199505204
263,262,455.0900589679947
264,263,457.3592552104409
265,264,499.7136314965328
266,265,501.5674652129352
267,266,503.1318100893242
268,267,512.6005887625206
269,268,515.3015001748111
270,269,540.7153456793986
271,270,550.6168755323436
272,271,552.7301385490249
273,272,578.6684824677636
274,273,609.9296882658888
275,274,616.185613498393
276,275,651.1044240153784
277,276,680.0135800627962
278,277,683.0335531327726
279,278,691.1673504345936
280,279,694.4082495541669
281,280,695.8429316701764
282,281,706.441686342446
283,282,718.6199435663465
284,283,746.6353165700099
285,284,757.8304782805898
286,285,801.7496597278164
287,286,824.874262713307
288,287,826.1092472163019
289,288,841.9360663470162
290,289,847.6328483088585
