formulation,dominant_block,component_label,family,mode_label,positive_rank,eig_index,m,n,p,ar_m,b_m,r_m,r1_m,r2_m,kc_fem,kc_ana,kc_ar_fem,kc_ar_ana,kc_r_fem,kc_r_ana,kc_r1_fem,kc_r1_ana,error_percent,rho_abs,edge_energy,scalar_energy,dominant_energy_ratio,match_space,match_method,mode_status,field_data_kind,field_status,fields_csv_file,vtk_file
H,edge,Ht,TM,TM_m2_n1,2,236,2,1,,1,0.5,,,,8.911612951512186,8.885765876316732,8.911612951512186,8.885765876316732,,,,,0.2908817940425862,0.999974538425179,663.9558163825222,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m2_n1_rank02_fields.csv,mixed_rect_H_Ht_TM_m2_n1_rank02.vtk
H,edge,Ht,TM,TM_m3_n1,3,239,3,1,,1,0.5,,,,11.42827949832836,11.32717339913898,11.42827949832836,11.32717339913898,,,,,0.892597787874133,0.9999439397460387,623.5459164235544,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m3_n1_rank03_fields.csv,mixed_rect_H_Ht_TM_m3_n1_rank03.vtk
H,edge,Ht,TM,TM_m1_n2,4,241,1,2,,1,0.5,,,,12.61321975569118,12.95311834341519,12.61321975569118,12.95311834341519,,,,,2.624067646975536,0.9997244386702258,752.0317042387817,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m1_n2_rank04_fields.csv,mixed_rect_H_Ht_TM_m1_n2_rank04.vtk
H,edge,Ht,TM,TM_m2_n2,5,245,2,2,,1,0.5,,,,13.83610689826088,14.04962946208145,13.83610689826088,14.04962946208145,,,,,1.519773631018867,0.9993598787723624,720.0819559455476,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m2_n2_rank05_fields.csv,mixed_rect_H_Ht_TM_m2_n2_rank05.vtk
H,edge,Ht,TM,TM_m4_n1,6,246,4,1,,1,0.5,,,,14.24810731766235,14.04962946208145,14.24810731766235,14.04962946208145,,,,,1.412691033002466,0.9995931572077114,617.3317176675395,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m4_n1_rank06_fields.csv,mixed_rect_H_Ht_TM_m4_n1_rank06.vtk
H,edge,Ht,TM,TM_m3_n2,7,249,3,2,,1,0.5,,,,15.68121480515586,15.70796326794897,15.68121480515586,15.70796326794897,,,,,0.1702860029453018,0.9988666908119708,690.91817250322,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m3_n2_rank07_fields.csv,mixed_rect_H_Ht_TM_m3_n2_rank07.vtk
H,edge,Ht,TM,TM_m5_n1,8,251,5,1,,1,0.5,,,,17.22919966452421,16.91799419646405,17.22919966452421,16.91799419646405,,,,,1.839493881167064,0.9970684944849285,636.4701396631348,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m5_n1_rank08_fields.csv,mixed_rect_H_Ht_TM_m5_n1_rank08.vtk
H,edge,Ht,TM,TM_m1_n3,9,253,1,3,,1,0.5,,,,17.94055233162906,19.10956207871615,17.94055233162906,19.10956207871615,,,,,6.117407307774491,0.9453796392438761,707.0867832968389,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m1_n3_rank09_fields.csv,mixed_rect_H_Ht_TM_m1_n3_rank09.vtk
H,edge,Ht,TM,TM_m4_n2,10,254,4,2,,1,0.5,,,,17.98313804816448,17.77153175263346,17.98313804816448,17.77153175263346,,,,,1.190703752925853,0.9411871752170667,676.0086466285015,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m4_n2_rank10_fields.csv,mixed_rect_H_Ht_TM_m4_n2_rank10.vtk
H,edge,Ht,TM,TM_m2_n3,11,256,2,3,,1,0.5,,,,18.89292255961791,19.8691765315922,18.89292255961791,19.8691765315922,,,,,4.913409322334203,0.9977705063785532,695.307642313894,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m2_n3_rank11_fields.csv,mixed_rect_H_Ht_TM_m2_n3_rank11.vtk
